latitude,longitude,taken_date,t2m,d2m,tp
54,55,2017-08-07,290.733,286.443,0
53,51.25,2017-08-12,293.213,285.765,0
53.75,55.25,2017-08-07,290.783,285.49,0.0181465
53.75,55.5,2017-08-12,290.067,284.706,0.0395966
54.5,51.75,2017-08-11,291.544,283.322,0
55.25,54.25,2017-08-07,289.873,285.514,0.268921
55.75,49,2017-08-11,292.388,286.397,0.25407
55.25,55.5,2017-08-10,284.711,280.579,0.0593948
56,52.75,2017-08-11,291.507,285.381,0.0131989
56.25,50.5,2017-08-13,287.604,282.178,0.300266
56.25,47,2017-08-07,291.041,289.086,0.358009
56.5,51,2017-08-13,286.787,282.001,1.51618
56.25,53.25,2017-08-07,290.638,285.783,0.981644
56.5,52.75,2017-08-07,290.06,285.671,0.64838
56.5,53,2017-08-12,289.795,284.202,1.46174
53,47.25,2017-08-07,292.242,286.721,0.00329971
53.75,49,2017-08-11,293.938,287.245,0
53,52,2017-08-07,292.896,285.404,0
53.25,47.5,2017-08-11,292.184,283.97,0.00329971
53.25,54.75,2017-08-13,288.323,282.994,6.76426
54.5,55.5,2017-08-09,289.604,282.357,1.30171
56,50.25,2017-08-10,288.193,284.405,1.09878
54.75,55.5,2017-08-08,290.824,287.908,0.0907402
55.5,47.75,2017-08-07,292.572,287.118,0.108887
54.75,56,2017-08-07,290.228,286.363,0.122086
55.75,55.25,2017-08-07,290.194,286.502,0.410805
55.75,55.5,2017-08-12,288.427,286.501,0.263969
56.75,48,2017-08-11,290.3,287.957,0.400906
56.75,49.5,2017-08-11,290.188,286.915,0.989891
53.25,51,2017-08-11,292.835,282.785,0
53.5,47.25,2017-08-11,291.042,284.709,0.0131989
53.5,54.25,2017-08-08,292.969,287.346,0
53.5,52,2017-08-11,293.374,282.711,0
54,50.75,2017-08-07,291.466,287.391,0.0313454
53.5,56,2017-08-10,286.111,278.489,0.379459
55.5,51.75,2017-08-11,290.736,283.807,0.0395966
56.25,49.25,2017-08-12,289.396,284.862,1.08888
55.75,50,2017-08-11,292.096,284.369,0.00989914
56.25,54.5,2017-08-07,290.219,287.225,0.681374
53,52.25,2017-08-07,292.535,285.608,0
57,47.25,2017-08-07,290.296,287.35,0.744068
57,52,2017-08-07,290.393,286.837,0.933796
53.75,47.75,2017-08-08,290.329,288.114,0
53.25,51.75,2017-08-11,292.911,282.302,0
55.25,54,2017-08-11,290.883,283.787,0
54.25,54.75,2017-08-10,286.194,277.51,0.0131989
55.5,51,2017-08-11,291.445,284.532,0.0346451
57,49.75,2017-08-09,288.166,285.284,0.0445442
53,49.75,2017-08-09,293.115,284.423,0.227676
53.25,47.75,2017-08-07,292.312,286.87,0
54.25,50.75,2017-08-08,290.628,287.88,0
53.5,52.25,2017-08-11,293.444,282.876,0
54.5,55.25,2017-08-08,291.291,287.76,0.00164795
55.25,50.5,2017-08-11,292.427,284.551,0.0346451
54.75,55.25,2017-08-09,289.604,282.328,1.07568
54.5,56,2017-08-12,288.618,287.263,0.197979
55.5,47.5,2017-08-11,291.796,285.953,0.0560951
55.5,54.75,2017-08-13,288.13,280.317,3.6395
55.75,51.5,2017-08-13,287.664,281.915,0.719322
56,48.75,2017-08-11,291.529,286.394,0.338211
55.75,56,2017-08-09,286.481,280.429,2.64466
56.5,48.5,2017-08-12,289.127,285.154,1.31656
56,51.5,2017-08-08,290.173,285.274,0.127037
56.5,48.75,2017-08-07,290.715,288.051,0.610432
57,52.25,2017-08-07,290.186,286.526,0.99979
56.75,50.75,2017-08-13,286.924,282.68,0.465248
53.75,56,2017-08-09,289.371,283.064,1.33305
53,50.5,2017-08-08,293.92,287.827,0
53.75,51.5,2017-08-13,288.998,284.282,5.0039
54.25,50.25,2017-08-07,291.666,286.419,0.00824738
54,49.25,2017-08-11,293.088,287.83,0
54.75,52.5,2017-08-13,286.263,282.354,0.844707
54.25,53.5,2017-08-08,290.21,286.511,0
54.5,51,2017-08-11,291.381,283.856,0
55,52.25,2017-08-11,290.239,284.091,0.00329971
56,52.5,2017-08-12,290.548,284.582,1.63167
56.5,51.75,2017-08-13,286.219,280.882,1.38585
56.75,49.75,2017-08-11,290.255,286.628,1.24066
56.75,55.25,2017-08-10,283.161,279.131,0.288719
56.75,53.5,2017-08-13,285.909,281.307,1.61022
56.75,54.25,2017-08-12,289.035,285.434,2.31469
54,51.5,2017-08-10,288.433,282.385,0.00494766
53,54,2017-08-08,294.36,286.837,0
53.25,55.5,2017-08-09,290.082,282.379,4.61949
57,54,2017-08-08,289.885,285.556,0.00329971
54.25,55,2017-08-08,291.94,288.625,0
53,51.25,2017-08-11,292.141,282.914,0
54.5,47.5,2017-08-11,290.308,284.574,0
54.5,54.75,2017-08-13,287.286,280.693,4.36377
54.75,47.75,2017-08-12,290.482,284.493,0.694572
55.75,47.75,2017-08-08,291.215,285.911,0.0494957
56,47.75,2017-08-13,289.157,284.547,0.457001
57,50.5,2017-08-08,289.666,286.392,0.381107
55.5,55.25,2017-08-08,289.757,286.874,0.131985
55.5,56,2017-08-12,288.143,286.584,1.22252
56.75,55,2017-08-13,285.732,280.361,4.03875
53.75,55.5,2017-08-11,290.041,283.086,0
53.5,47.5,2017-08-10,288.964,281.006,0
53.5,54,2017-08-09,291.11,282.842,0.813362
54.5,49,2017-08-09,292.008,285.385,1.31491
54.25,48.5,2017-08-10,291.488,284.746,0.0989876
54.75,51,2017-08-07,292.046,286.188,0
54.5,51.75,2017-08-12,290.139,284.952,0.687973
54.75,49,2017-08-08,292.137,289.104,0
54.5,55.75,2017-08-08,291.419,288.485,0.0214462
54.75,51.25,2017-08-10,289.31,283.129,0.0379448
54.75,55.75,2017-08-09,289.052,282.941,1.03939
54.75,52.75,2017-08-13,286.637,282.388,1.17632
55.25,49.75,2017-08-07,297.068,291.262,0.0362968
55.5,52.25,2017-08-10,289.688,282.806,0.127037
55.5,50,2017-08-09,290.588,285.28,0.379459
55.75,49,2017-08-12,290.638,285.853,0.598885
56.5,53,2017-08-11,290.728,284.489,0.00329971
56,52.75,2017-08-12,290.798,284.799,1.66962
56,53,2017-08-07,292.443,287.735,0.975044
55.75,51.75,2017-08-09,289.508,283.258,0.740768
53.25,52,2017-08-10,290.311,280.228,0
53.25,47.25,2017-08-10,288.399,281.704,0
53.5,50.5,2017-08-09,292.459,283.56,0.0247459
53.25,56,2017-08-11,288.262,283.131,0
53.5,51,2017-08-10,290.039,281.67,0
53.5,51.25,2017-08-07,292.22,286.278,0
53.75,50,2017-08-12,291.859,285.293,0.00659943
54.25,54.5,2017-08-08,290.692,288.233,0
54.5,53.75,2017-08-08,290.199,286.112,0
54.25,52.25,2017-08-13,287.643,282.484,1.76696
55,47.25,2017-08-12,290.418,284.88,1.10373
54.75,47.5,2017-08-07,292.608,286.293,0
54.75,53.75,2017-08-09,288.99,283.052,1.50463
55,52,2017-08-12,290.283,285.032,0.664875
55,49.75,2017-08-08,291.65,287.788,0
55.25,52.25,2017-08-09,289.712,282.799,3.63125
55.25,50,2017-08-10,290.62,286.229,0.461948
55.5,48.5,2017-08-13,289.046,283.873,0.541142
53.25,53,2017-08-13,289.976,282.505,8.33653
56.75,54.5,2017-08-13,285.269,280.937,3.34913
57,51.25,2017-08-11,289.136,286.954,2.73375
55.75,48.25,2017-08-07,292.883,287.019,0.217777
56.5,54.75,2017-08-12,288.814,285.435,1.18127
56.75,52.25,2017-08-08,289.358,285.317,0.0841408
53.25,51,2017-08-12,292.852,285.31,0
53.5,52,2017-08-12,291.607,285.191,0
53.5,47.25,2017-08-12,290.689,283.965,1.18622
53.5,49.75,2017-08-08,290.502,285.581,0
54.5,50,2017-08-09,291.097,284.597,0.742416
53.75,48.25,2017-08-07,291.423,286.05,0
54.75,50,2017-08-08,290.47,288.791,0
54.5,52.25,2017-08-10,287.798,282.313,0.0313454
55.5,51.75,2017-08-12,290.514,285.021,1.10538
55,51.25,2017-08-07,291.728,286.367,0.0164986
55.5,49,2017-08-09,290.255,285.895,0.565887
55,50.5,2017-08-09,289.959,285.353,9.38252
55,51,2017-08-10,289.374,283.43,0.0428963
55.5,55.75,2017-08-08,289.506,286.776,0.295319
56.25,49.25,2017-08-11,289.999,286.651,0.211178
55.75,50,2017-08-12,289.66,284.844,0.859554
56.75,54,2017-08-07,289.932,286.688,0.765514
57,50.25,2017-08-13,286.806,282.865,0.265621
56.75,53.75,2017-08-10,285.778,282.53,0.150135
53.75,49,2017-08-12,293.45,286.79,0.00164795
53.25,47.5,2017-08-12,291.861,283.874,0.252422
53.25,48.25,2017-08-08,291.023,285.066,0
53,50.25,2017-08-13,292.488,284.709,0.301918
54.25,53.25,2017-08-08,290.068,285.726,0
53.75,51.75,2017-08-09,291.615,283.523,0.277168
54.25,47,2017-08-08,290.313,289.536,0
55,54,2017-08-09,289.027,283.037,1.88739
54.5,48.5,2017-08-13,293.371,288.026,1.3941
55,47.5,2017-08-10,287.442,284.39,0.113838
55.25,49,2017-08-10,290.244,285.213,0.219425
55.5,53.75,2017-08-08,289.08,286.686,0.171581
55.25,51.25,2017-08-08,289.996,287.634,0.130337
55.75,55.5,2017-08-11,289.1,285.239,0
56.5,56,2017-08-13,286.502,280.663,3.68734
56.25,51.5,2017-08-10,288.299,283.97,0.0989876
56.5,51.5,2017-08-09,288.614,282.247,0.023098
56.75,49.5,2017-08-12,288.546,284.774,2.39059
56.75,47,2017-08-13,288.877,284.887,0.136936
56.75,48,2017-08-12,289.189,284.988,0.773766
56.75,53.25,2017-08-13,285.802,281.201,1.07568
56.75,51.25,2017-08-09,288.731,282.138,0.0263977
56.75,50.5,2017-08-07,290.083,288.003,1.46339
53.75,50.5,2017-08-10,289.482,282.051,0
56.75,55.75,2017-08-10,284.018,278.483,0.513092
53,54.25,2017-08-09,291.422,282.292,2.46318
53.25,53.75,2017-08-08,294.115,286.682,0
53.5,52.25,2017-08-12,291.451,285.174,0.158382
53.75,51,2017-08-09,291.852,283.456,0.296967
54,54,2017-08-13,287.328,282.091,4.59969
53.75,55.75,2017-08-07,290.409,286.242,0.0197983
54.25,53,2017-08-10,287.607,281.456,0.0494957
54.5,52,2017-08-10,288.078,282.49,0.046196
54.5,47.25,2017-08-10,288.195,284.396,0.0758934
54.75,48.75,2017-08-13,290.179,286.373,0.707771
54.5,56,2017-08-11,289.184,283.791,0
55.25,49.5,2017-08-07,297.388,290.941,0.0214462
55.25,50.5,2017-08-12,290.615,285.309,1.71746
55.25,48,2017-08-07,292.332,287.917,0.046196
55.5,47.5,2017-08-12,291.01,285.094,0.0841408
55.5,48.25,2017-08-08,290.988,285.814,0
56,48.5,2017-08-07,292.788,288.258,0.122086
56,48.75,2017-08-12,290.547,284.92,0.321716
56.25,50.25,2017-08-08,290.263,285.247,0.216125
56.25,53.5,2017-08-07,290.596,285.678,1.23901
56.5,48.5,2017-08-11,290.78,287.451,0.315117
53.25,49,2017-08-09,293.168,285.013,0.0593948
53.25,55.75,2017-08-08,293.688,288.936,0
53.25,51.75,2017-08-12,292.106,285.299,0
53.75,53.75,2017-08-07,291.746,285.918,0
53.75,47.5,2017-08-09,290.981,283.735,0.907398
53.75,54,2017-08-10,286.183,277.886,0
54,50.5,2017-08-13,289.719,284.794,2.33779
54,47,2017-08-07,290.987,285.993,0
54,53.25,2017-08-07,291.267,286.288,0.00494766
55,48,2017-08-08,290.781,286.456,0
55,51.75,2017-08-10,289.442,283.02,0.0395966
55,49.5,2017-08-08,291.978,288.129,0
55.5,51,2017-08-12,290.41,285.314,1.73726
55.25,54,2017-08-12,289.238,285.595,2.21241
56.25,55,2017-08-07,289.551,286.936,0.922249
55.5,53,2017-08-13,288.755,281.478,0.948647
56.75,48.25,2017-08-10,287.19,284.99,1.35945
53.25,48.5,2017-08-13,289.993,284.407,0.437202
57,54.25,2017-08-09,286.3,282.163,0.168282
53,47.75,2017-08-10,289.638,281.002,0
53.5,49.5,2017-08-08,290.947,285.913,0
53.5,51.75,2017-08-10,289.501,281.089,0
53.5,48,2017-08-08,290.258,285.815,0
54.75,47.75,2017-08-11,290.631,285.183,0
54.25,49.25,2017-08-09,291.34,284.78,0.984943
54.5,47.5,2017-08-12,290.166,284.668,0.666527
54.5,48.25,2017-08-08,291.723,289.585,0
54.75,48.25,2017-08-09,290.66,284.366,2.78819
55.5,56,2017-08-11,288.453,284.333,0
55.25,49.25,2017-08-13,292.023,286.288,0.4603
55.5,47.25,2017-08-10,287.412,284.988,0.18478
55.5,52,2017-08-10,289.836,283.128,0.110538
55.75,47.5,2017-08-09,289.464,285.455,0.193027
53.25,50,2017-08-09,292.306,284.502,0.0626945
55.75,53.75,2017-08-07,290.867,286.855,1.08228
55.75,54,2017-08-10,286.504,282.294,0.0115471
53.25,52.25,2017-08-10,290.133,280.008,0
54,54.5,2017-08-07,289.652,286.498,0
54,49.25,2017-08-12,292.536,286.87,0.268921
54.25,47.25,2017-08-13,289.669,284.718,1.23571
54.5,51,2017-08-12,290.519,284.956,0.0181465
54.25,52,2017-08-13,287.656,282.585,1.68776
55.25,47.25,2017-08-09,289.5,285.084,2.24045
55,52.25,2017-08-12,290.057,285.06,0.834808
54.5,53,2017-08-13,287.28,282.358,0.953594
54.75,51.75,2017-08-07,290.988,286.248,0.00494766
55.25,52,2017-08-09,289.901,283.258,3.50751
55.75,50.5,2017-08-10,288.641,284.193,0.186428
55.75,51,2017-08-09,289.315,284.256,0.612083
55.75,55.75,2017-08-07,289.901,286.255,0.890903
56.75,49.75,2017-08-12,288.524,284.747,2.67271
56.5,52.5,2017-08-07,290.037,285.641,0.935448
56.75,47.25,2017-08-08,289.292,285.773,0.0395966
56,52.5,2017-08-11,291.088,284.599,0.00989914
56.25,50.75,2017-08-07,289.972,287.053,0.237576
57,47.75,2017-08-10,286.759,284.957,1.13507
56.75,54.25,2017-08-11,289.842,284.596,0
56.75,52,2017-08-08,289.425,285.462,0.140236
53.25,47.25,2017-08-12,291.29,283.924,0.399258
53.5,51,2017-08-12,292.154,285.166,0.0148468
53.25,52,2017-08-12,291.943,285.184,0
53.25,49.75,2017-08-08,292.052,286.75,0
53.5,53,2017-08-13,289.915,282.196,9.40561
53.75,50,2017-08-10,288.614,282.474,0
54,48.5,2017-08-09,291.388,284.339,1.86264
53.75,52.25,2017-08-09,291.477,283.816,0.4669
55,47.25,2017-08-10,287.156,284.575,0.135284
55,56,2017-08-11,288.989,284.892,0
55,52,2017-08-10,289.345,282.761,0.0395966
56.25,54.75,2017-08-09,286.84,280.934,0.534542
55.25,50,2017-08-12,291.722,286.158,1.65312
53.75,49.75,2017-08-07,291.557,285.636,0
53.5,47.5,2017-08-12,291.058,283.877,0.857906
56.5,54.75,2017-08-10,284.383,279.729,0.107239
53.5,48.25,2017-08-08,290.21,285.466,0
54.5,49.5,2017-08-08,290.736,289.219,0
54,50,2017-08-13,289.805,284.752,2.44173
54.25,48.5,2017-08-12,292.058,286.332,0.186428
54.25,48.75,2017-08-07,295.325,288.73,0.00164795
54.5,48,2017-08-08,290.617,289.077,0
54.75,48,2017-08-09,290.17,284.655,2.99937
54.5,51.75,2017-08-10,288.355,282.63,0.0379448
55.25,55.5,2017-08-11,289.817,284.513,0
54.75,49.5,2017-08-09,290.809,284.987,2.93173
54.75,51.25,2017-08-12,290.822,285.055,0.966793
55.5,52.25,2017-08-12,290.174,284.856,0.998138
55.75,49,2017-08-10,288.448,286.078,0.197979
56,47,2017-08-09,289.672,285.817,0.303566
55.75,51.25,2017-08-08,289.844,285.825,0.00824738
56,52.75,2017-08-10,289.884,283.025,0.0148468
56,51.25,2017-08-13,287.233,281.651,0.244171
56,53.25,2017-08-09,288.399,282.352,0.72757
53,56,2017-08-07,291.008,285.222,0
56.5,50.75,2017-08-08,290.046,285.752,0.361309
56.25,52.5,2017-08-08,290.05,284.808,0.113838
53.25,47.5,2017-08-10,289.091,281.273,0
53,55.5,2017-08-08,293.835,288.545,0
53.25,54,2017-08-09,291.493,282.707,2.06392
53.75,51.25,2017-08-08,291.422,286.245,0
53.75,49,2017-08-10,290.321,285.925,0.0247459
54.25,51.75,2017-08-13,287.781,282.64,1.31326
54.75,47.25,2017-08-07,292.888,286.058,0.00164795
55,47.5,2017-08-12,290.594,284.616,0.760567
54.75,52,2017-08-07,290.581,286.32,0.0214462
55.25,49,2017-08-12,291.446,285.609,0.16663
55,48.25,2017-08-08,290.452,286.549,0
56.25,51.5,2017-08-12,289.712,284.54,2.85419
55.75,49.75,2017-08-07,291.678,287.241,0.0362968
55.25,51.75,2017-08-09,290.177,283.839,3.34418
56,50.25,2017-08-11,291.271,284.449,0.146835
56.5,53.5,2017-08-08,289.992,284.717,0.407505
56.5,50.25,2017-08-07,289.936,287.575,0.704472
56.75,51.75,2017-08-08,289.48,285.595,0.217777
56.75,49.5,2017-08-10,286.781,284.355,3.12146
56.75,48,2017-08-10,287.407,285.234,0.965145
53.5,47.25,2017-08-10,288.354,281.276,0.00494766
56.75,55.75,2017-08-12,287.777,285.286,0.739117
53.25,50.5,2017-08-09,292.688,283.624,0.0709419
53.25,51,2017-08-10,290.638,281.176,0
53.25,51.25,2017-08-07,292.617,287.757,0
54,49,2017-08-13,292.29,287.509,2.36584
53.5,56,2017-08-11,289.107,283.287,0
53.5,52,2017-08-10,289.659,281.006,0
55,51,2017-08-12,290.689,284.969,0.244171
54.5,52.25,2017-08-12,289.7,284.945,0.968445
54,52.75,2017-08-08,290.494,285.935,0
55.25,48.25,2017-08-07,292.017,287.886,0.0164986
55,53,2017-08-13,287.976,281.755,1.3479
55.5,51.75,2017-08-10,290.068,283.507,0.130337
55.5,48,2017-08-08,291.118,285.723,0
55.5,49.5,2017-08-08,291.647,286.135,0
55.75,50,2017-08-10,288.339,284.262,0.577435
56,54.5,2017-08-09,287.651,281.468,0.971745
55.75,52.25,2017-08-09,289.649,283.265,0.813362
56.5,55,2017-08-08,289.598,285.84,0.110538
56.75,53.75,2017-08-12,289.034,284.96,2.12167
53.25,51.75,2017-08-10,290.327,280.347,0
53.25,48,2017-08-08,290.816,285.212,0
57,55.5,2017-08-08,289.508,285.472,0.0907402
57,56,2017-08-07,289.178,285.205,0.846355
53.25,49.5,2017-08-08,291.912,286.63,0
53.5,48.5,2017-08-13,289.27,284.557,1.70096
53.75,54,2017-08-12,289.889,284.333,0.158382
54,53,2017-08-09,290.319,283.473,1.19612
55,51.75,2017-08-12,290.421,285.059,0.267269
54.25,47.5,2017-08-13,289.704,284.801,1.17962
54.25,54.75,2017-08-11,289.921,283.6,0
54.75,52.25,2017-08-07,290.222,286.299,0.0445442
55,49,2017-08-09,291.225,285.86,7.60566
56,49.25,2017-08-08,290.925,285.356,0.113838
55,55.75,2017-08-08,290.498,288.097,0.217777
55.25,47.5,2017-08-09,289.788,284.957,2.92678
55.25,53.75,2017-08-07,290.012,285.964,0.255722
55.25,54,2017-08-10,284.973,280.113,0.0709419
55.5,50.5,2017-08-09,290.13,285.363,0.712723
55.5,51,2017-08-10,289.57,284.544,0.346462
55.5,51.25,2017-08-07,292.191,287.632,0.0164986
55.75,49.25,2017-08-13,288.312,283.312,0.480099
56.75,47.5,2017-08-08,289.326,285.744,0.0379448
56.75,48.25,2017-08-12,288.873,284.996,0.885952
57,55.25,2017-08-09,286.018,279.115,0.356361
54.25,51,2017-08-13,288.896,283.46,1.90059
53,55.25,2017-08-09,290.206,281.924,4.73663
53.5,52.25,2017-08-10,289.95,280.959,0
53.75,50.5,2017-08-12,291.678,285.274,0
54.25,52.75,2017-08-07,290.943,285.901,0.0115471
54.25,53,2017-08-12,290.23,284.542,0.526291
53.5,50,2017-08-09,291.758,283.908,0.0131989
53.75,48,2017-08-07,292.021,285.712,0
53.75,49.5,2017-08-07,292.805,285.622,0
54.5,49.75,2017-08-08,290.874,289.407,0
54.5,47.25,2017-08-12,289.872,284.929,0.740768
54.75,49.75,2017-08-09,290.297,284.878,2.77169
54.5,52,2017-08-12,289.92,284.962,0.887604
55.25,50.5,2017-08-10,289.178,284.748,0.313465
55,53.75,2017-08-08,289.687,286.135,0.0527954
55.25,51,2017-08-09,290.216,285.052,4.65744
55.25,55.75,2017-08-07,289.312,287.546,1.22581
55.5,47.5,2017-08-10,287.669,284.819,0.150135
55.5,54,2017-08-09,290.272,283.119,3.74179
55.75,52,2017-08-09,289.482,283.064,0.760567
55.75,47.25,2017-08-09,289.593,285.346,0.247471
56,48.75,2017-08-10,287.447,284.549,0.240875
56.25,55.5,2017-08-13,287.12,280.651,7.12226
56.75,51,2017-08-08,289.714,286.071,0.293667
53.25,52.25,2017-08-12,291.735,285.096,0
56.75,49,2017-08-07,290.375,287.056,0.612083
53,52.5,2017-08-13,289.998,283.813,4.20869
53.75,52,2017-08-09,291.501,283.67,0.362961
53.75,47.25,2017-08-09,290.759,283.702,1.24396
53.5,53.75,2017-08-08,293.384,287.292,0
54,49.25,2017-08-10,290.19,286.222,0.0676422
55,52.25,2017-08-10,289.33,282.539,0.0395966
54.5,50.5,2017-08-09,290.857,284.398,0.971745
54.5,51,2017-08-10,288.656,283.025,0.00989914
54.5,51.25,2017-08-07,290.63,286.616,0.0148468
54.75,50.5,2017-08-08,290.67,289.196,0
55,50,2017-08-09,290.397,285.715,8.45697
57,47.75,2017-08-12,288.87,284.758,0.899151
55.75,49.5,2017-08-07,292.24,287.472,0.046196
55.75,50.5,2017-08-12,289.685,284.864,1.29676
56.75,49.75,2017-08-10,287.007,284.289,2.32624
55.75,48,2017-08-07,292.422,287.654,0.27882
56.75,55.25,2017-08-11,288.294,285.516,0
53,47.75,2017-08-12,292.184,283.838,0.485046
53.5,51.75,2017-08-12,291.779,285.202,0
53.5,49,2017-08-09,292.981,287.207,0.0577431
54,48.75,2017-08-08,291.076,287.967,0
53.75,49.25,2017-08-13,292.03,286.069,1.30501
53.5,55.75,2017-08-08,292.781,288.937,0
54.5,47.5,2017-08-10,287.99,284.101,0.046196
54,51.5,2017-08-11,292.45,283.768,0
54.75,54,2017-08-08,289.937,286.403,0
54.5,54,2017-08-09,288.505,282.94,1.22747
55.5,52,2017-08-12,290.302,284.912,0.876053
55.5,49.75,2017-08-08,291.673,285.973,0.00164795
55,48.5,2017-08-13,289.457,284.945,0.226025
55.5,47.25,2017-08-12,291.192,285.206,0.310165
56.75,50,2017-08-07,290.093,287.669,1.338
55.75,54,2017-08-12,289.694,286.422,0.99649
53,49,2017-08-08,292.783,286.793,0
57,52.5,2017-08-13,285.17,281.232,2.06392
53,51,2017-08-07,294.112,285.559,0
53,51.25,2017-08-10,290.823,280.331,0
53,52.75,2017-08-13,290.063,283.467,6.04988
53.75,54.25,2017-08-07,291.877,286.341,0
53,55.75,2017-08-09,289.661,282.652,4.0998
53.5,47.5,2017-08-11,291.415,284.505,0.0164986
53.5,54.75,2017-08-13,287.928,282.922,10.0886
54.75,51.25,2017-08-11,291.698,283.909,0
53.75,55.5,2017-08-10,286.494,277.058,0.0148468
54.25,48.5,2017-08-11,292.894,285.191,0
55.5,52.25,2017-08-11,290.539,283.727,0.00494766
55.25,55.25,2017-08-07,290.694,286.348,0.382759
55.25,55.5,2017-08-12,289.268,286.793,1.80985
56.25,53,2017-08-09,287.975,281.651,0.0643425
57,53.75,2017-08-09,286.617,279.326,0.0148468
56.5,53,2017-08-10,288.857,282.576,0.0841408
57,47.5,2017-08-07,290.165,287.138,0.55764
53.25,47.25,2017-08-11,291.555,284.573,0
53,47.5,2017-08-07,292.323,287.488,0.00824738
53,53.75,2017-08-09,291.961,282.804,1.16642
53.25,52,2017-08-11,292.859,282.186,0
53.5,51,2017-08-11,293.477,282.299,0
53.25,56,2017-08-10,286.26,278.19,2.04742
53.25,54.25,2017-08-08,293.63,286.882,0
55.25,50,2017-08-11,293.651,286.606,0.148483
54,55.5,2017-08-13,288.212,281.643,5.67208
55,55.25,2017-08-08,290.358,287.767,0.113838
55,56,2017-08-12,288.799,287.054,0.575787
57,49,2017-08-08,288.982,285.406,0.222725
57,55.75,2017-08-09,284.425,278.959,0.432251
57,51,2017-08-07,290.756,286.756,0.699524
57,51.25,2017-08-10,287,284.818,0.108887
57,52.75,2017-08-13,284.981,281.171,3.35243
54.5,52.25,2017-08-11,290.899,283.508,0
53,50,2017-08-08,293.65,287.601,0
53.5,55.25,2017-08-08,292.058,287.975,0
53.5,56,2017-08-12,287.634,286.961,0.0544434
56.25,49.25,2017-08-10,287.146,284.505,0.986591
55,51,2017-08-11,291.109,283.352,0.00659943
54.25,52.5,2017-08-07,290.769,286.403,0.0131989
56.5,49.25,2017-08-09,288.675,285.434,0.0725937
56.75,53.75,2017-08-11,290.236,284.606,0
55,47.5,2017-08-11,291.033,285.48,0.0115471
54.75,50.25,2017-08-13,288.752,283.358,0.494946
55.75,54.25,2017-08-07,290.77,287.172,0.910698
55,54.75,2017-08-13,287.272,280.197,3.40358
55.25,49,2017-08-11,292.123,285.434,0.0362968
55.75,55.5,2017-08-10,284.258,279.4,0.303566
56,50.25,2017-08-12,289.423,284.887,1.3578
56.25,48.75,2017-08-08,290.287,285.608,0.0791893
57,50,2017-08-08,289.625,285.862,0.367908
56.25,51.5,2017-08-11,289.81,285.051,0.242523
56.5,52,2017-08-13,286.198,280.771,1.3446
56.75,55.75,2017-08-11,287.967,285.995,0
56.5,47.25,2017-08-13,289.124,284.757,0.212826
54,54.75,2017-08-09,290.513,281.932,0.899151
53,48.75,2017-08-13,291.986,285.114,0.361309
53.75,50.5,2017-08-11,293.198,283.228,0
54.25,53,2017-08-11,290.947,284.352,0
54.5,56,2017-08-10,285.982,278.49,0.00494766
54.5,47.25,2017-08-11,290.147,284.888,0
54.5,54.25,2017-08-08,290.217,287.313,0
54.5,52,2017-08-11,291.241,283.375,0
54.75,54.25,2017-08-09,288.854,282.674,1.19777
56,53.5,2017-08-09,287.967,282.581,0.800163
55,47.75,2017-08-07,292.598,286.927,0.0164986
56.5,48.5,2017-08-10,288.2,284.762,0.36956
56.25,48.5,2017-08-09,289.084,285.686,0.00494766
